kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url
contain_org_iri_pos_ceo_iri,org_iri,pos_ceo_iri,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://xn--h1aax.xn--p1ai/news/itogi-konkursa-debyutnykh-proektov/ ; https://xn--h1aax.xn--p1ai/news/otkryt-priem-zayok-na-konkurs-regionalnogo-kontenta-2026/
contain_org_rsv_pos_ceo_rsv,org_rsv,pos_ceo_rsv,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://rsv.ru/about-us/team/andrej-betin/ ; https://rsv.ru/news/1/7572/
contain_org_rsv_pos_dep_ceo_rsv_achkasova,org_rsv,pos_dep_ceo_rsv_achkasova,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://rsv.ru/about-us/team/
contain_org_rsv_pos_dep_ceo_rsv_nikitin,org_rsv,pos_dep_ceo_rsv_nikitin,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://rsv.ru/about-us/team/
contain_org_national_priorities_pos_ceo_national_priorities,org_national_priorities,pos_ceo_national_priorities,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://xn--80aapampemcchfmo7a3c9ehj.xn--p1ai/author/sofiya-malyavina/ ; https://xn--80aapampemcchfmo7a3c9ehj.xn--p1ai/news/luchshie-eksperty-natsionalnykh-proektov-poluchili-nagrady/
contain_org_fpg_pos_ceo_fpg,org_fpg,pos_ceo_fpg,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://xn--80afcdbalict6afooklqi5o.xn--p1ai/public/home/about/coordination-committee ; https://xn--80afcdbalict6afooklqi5o.xn--p1ai/public/news/startoval-priem-proektov-na-pervyy-konkurs-fonda-prezidentskikh-grantov-2026-goda
contain_org_pfki_pos_ceo_pfki,org_pfki,pos_ceo_pfki,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://xn--80aeeqaabljrdbg6a3ahhcl4ay9hsa.xn--p1ai/ ; https://xn--80aeeqaabljrdbg6a3ahhcl4ay9hsa.xn--p1ai/news/7896
contain_org_tass_pos_ceo_tass,org_tass,pos_ceo_tass,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://tass.ru/encyclopedia/person/kondrashov-andrey-olegovich
contain_org_vgtrk_pos_ceo_vgtrk,org_vgtrk,pos_ceo_vgtrk,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://digital.gov.ru/news/prosnuvshis-v-yanvare-posle-burnogo-prazdnovaniya-novogo-goda-zritel-uvidel-chto-teper-kanal-rossiya-ne-odin-rossijskaya-gazeta ; https://roscongress.org/news/winners-of-the-all-russian-mediatek-competition-2019-announced/
contain_org_ria_sputnik_pos_ceo_ria_sputnik,org_ria_sputnik,pos_ceo_ria_sputnik,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://roscongress.org/speakers/kiselev-dmitriy/
contain_org_rt_pos_editor_in_chief_rt,org_rt,pos_editor_in_chief_rt,contains,contains,position_container,3,сильная,однонаправленная,формальная,structure,высокая,,Организация/подразделение содержит должность.,https://roscongress.org/company/rt/ ; https://roscongress.org/speakers/simonyan-margarita/
